Age,Year,Incidence,Sex,Country
18,1997,0.0531,f,south africa
19,1997,0.0505,f,south africa
20,1997,0.0456,f,south africa
21,1997,0.0403,f,south africa
22,1997,0.0352,f,south africa
23,1997,0.0306,f,south africa
24,1997,0.0266,f,south africa
25,1997,0.023,f,south africa
26,1997,0.0228,f,south africa
27,1997,0.0224,f,south africa
28,1997,0.0218,f,south africa
29,1997,0.0214,f,south africa
30,1997,0.0207,f,south africa
31,1997,0.02,f,south africa
32,1997,0.0192,f,south africa
33,1997,0.0184,f,south africa
34,1997,0.0176,f,south africa
35,1997,0.0168,f,south africa
36,1997,0.016,f,south africa
37,1997,0.0151,f,south africa
38,1997,0.0143,f,south africa
39,1997,0.0134,f,south africa
40,1997,0.0125,f,south africa
41,1997,0.0117,f,south africa
42,1997,0.0108,f,south africa
43,1997,0.01,f,south africa
44,1997,0.0091,f,south africa
45,1997,0.0083,f,south africa
46,1997,0.0076,f,south africa
47,1997,0.0068,f,south africa
48,1997,0.0061,f,south africa
49,1997,0.0054,f,south africa
50,1997,0.0048,f,south africa
51,1997,0.0041,f,south africa
52,1997,0.0036,f,south africa
53,1997,0.0031,f,south africa
54,1997,0.0027,f,south africa
55,1997,0.0023,f,south africa
56,1997,0.002,f,south africa
57,1997,0.0017,f,south africa
58,1997,0.0014,f,south africa
59,1997,0.0012,f,south africa
60,1997,0.001,f,south africa
61,1997,0.0008,f,south africa
62,1997,0.0007,f,south africa
63,1997,0.0006,f,south africa
64,1997,0.0005,f,south africa
65,1997,0.0004,f,south africa
66,1997,0.0003,f,south africa
67,1997,0.0003,f,south africa
68,1997,0.0002,f,south africa
69,1997,0.0002,f,south africa
70,1997,0.0002,f,south africa
71,1997,0.000131,f,south africa
72,1997,0.000107,f,south africa
73,1997,0.0000888,f,south africa
74,1997,0.0000741,f,south africa
75,1997,0.000062,f,south africa
76,1997,0.0000519,f,south africa
77,1997,0.0000439,f,south africa
78,1997,0.0000372,f,south africa
79,1997,0.0000316,f,south africa
80,1997,0.0000268,f,south africa
81,1997,0.0000234,f,south africa
82,1997,0.0000206,f,south africa
83,1997,0.0000184,f,south africa
84,1997,0.0000165,f,south africa
85,1997,0.0000145,f,south africa
86,1997,0.0000135,f,south africa
87,1997,0.000013,f,south africa
88,1997,0.0000129,f,south africa
89,1997,0.0000135,f,south africa
10,1998,0.00000027,f,south africa
11,1998,0.0000182,f,south africa
12,1998,0.0003,f,south africa
13,1998,0.0018,f,south africa
14,1998,0.0079,f,south africa
15,1998,0.0217,f,south africa
16,1998,0.0392,f,south africa
17,1998,0.0512,f,south africa
18,1998,0.0548,f,south africa
19,1998,0.0521,f,south africa
20,1998,0.0471,f,south africa
21,1998,0.0416,f,south africa
22,1998,0.0363,f,south africa
23,1998,0.0316,f,south africa
24,1998,0.0275,f,south africa
25,1998,0.0239,f,south africa
26,1998,0.0237,f,south africa
27,1998,0.0233,f,south africa
28,1998,0.0228,f,south africa
29,1998,0.0224,f,south africa
30,1998,0.0217,f,south africa
31,1998,0.021,f,south africa
32,1998,0.0202,f,south africa
33,1998,0.0194,f,south africa
34,1998,0.0186,f,south africa
35,1998,0.0178,f,south africa
36,1998,0.0169,f,south africa
37,1998,0.0161,f,south africa
38,1998,0.0152,f,south africa
39,1998,0.0143,f,south africa
40,1998,0.0135,f,south africa
41,1998,0.0126,f,south africa
42,1998,0.0117,f,south africa
43,1998,0.0108,f,south africa
44,1998,0.01,f,south africa
45,1998,0.0092,f,south africa
46,1998,0.0083,f,south africa
47,1998,0.0076,f,south africa
48,1998,0.0068,f,south africa
49,1998,0.0061,f,south africa
50,1998,0.0054,f,south africa
51,1998,0.0047,f,south africa
52,1998,0.0041,f,south africa
53,1998,0.0035,f,south africa
54,1998,0.003,f,south africa
55,1998,0.0026,f,south africa
56,1998,0.0022,f,south africa
57,1998,0.0019,f,south africa
58,1998,0.0016,f,south africa
59,1998,0.0014,f,south africa
60,1998,0.0012,f,south africa
61,1998,0.001,f,south africa
62,1998,0.0008,f,south africa
63,1998,0.0007,f,south africa
64,1998,0.0006,f,south africa
65,1998,0.0005,f,south africa
66,1998,0.0004,f,south africa
67,1998,0.0003,f,south africa
68,1998,0.0003,f,south africa
69,1998,0.0002,f,south africa
70,1998,0.0002,f,south africa
71,1998,0.0002,f,south africa
72,1998,0.000126,f,south africa
73,1998,0.000104,f,south africa
74,1998,0.0000858,f,south africa
75,1998,0.0000717,f,south africa
76,1998,0.0000602,f,south africa
77,1998,0.0000506,f,south africa
78,1998,0.000043,f,south africa
79,1998,0.0000366,f,south africa
80,1998,0.000031,f,south africa
81,1998,0.0000264,f,south africa
82,1998,0.0000233,f,south africa
83,1998,0.0000207,f,south africa
84,1998,0.0000186,f,south africa
85,1998,0.0000163,f,south africa
86,1998,0.0000144,f,south africa
87,1998,0.0000136,f,south africa
88,1998,0.0000132,f,south africa
89,1998,0.0000133,f,south africa
10,1999,0.00000028,f,south africa
11,1999,0.0000185,f,south africa
12,1999,0.0003,f,south africa
13,1999,0.0018,f,south africa
14,1999,0.0079,f,south africa
15,1999,0.0214,f,south africa
16,1999,0.0387,f,south africa
17,1999,0.0509,f,south africa
18,1999,0.0548,f,south africa
19,1999,0.0524,f,south africa
20,1999,0.0475,f,south africa
21,1999,0.0419,f,south africa
22,1999,0.0366,f,south africa
23,1999,0.0319,f,south africa
24,1999,0.0277,f,south africa
25,1999,0.0241,f,south africa
26,1999,0.024,f,south africa
27,1999,0.0237,f,south africa
28,1999,0.0233,f,south africa
29,1999,0.023,f,south africa
30,1999,0.0223,f,south africa
31,1999,0.0216,f,south africa
32,1999,0.0209,f,south africa
33,1999,0.0201,f,south africa
34,1999,0.0193,f,south africa
35,1999,0.0184,f,south africa
36,1999,0.0176,f,south africa
37,1999,0.0167,f,south africa
38,1999,0.0159,f,south africa
39,1999,0.015,f,south africa
40,1999,0.0141,f,south africa
41,1999,0.0133,f,south africa
42,1999,0.0124,f,south africa
43,1999,0.0115,f,south africa
44,1999,0.0107,f,south africa
45,1999,0.0098,f,south africa
46,1999,0.009,f,south africa
47,1999,0.0082,f,south africa
48,1999,0.0074,f,south africa
49,1999,0.0067,f,south africa
50,1999,0.006,f,south africa
51,1999,0.0053,f,south africa
52,1999,0.0046,f,south africa
53,1999,0.004,f,south africa
54,1999,0.0034,f,south africa
55,1999,0.003,f,south africa
56,1999,0.0025,f,south africa
57,1999,0.0022,f,south africa
58,1999,0.0019,f,south africa
59,1999,0.0016,f,south africa
60,1999,0.0013,f,south africa
61,1999,0.0011,f,south africa
62,1999,0.0009,f,south africa
63,1999,0.0008,f,south africa
64,1999,0.0006,f,south africa
65,1999,0.0005,f,south africa
66,1999,0.0004,f,south africa
67,1999,0.0004,f,south africa
68,1999,0.0003,f,south africa
69,1999,0.0003,f,south africa
70,1999,0.0002,f,south africa
71,1999,0.0002,f,south africa
72,1999,0.0001,f,south africa
73,1999,0.00012,f,south africa
74,1999,0.0000983,f,south africa
75,1999,0.0000814,f,south africa
76,1999,0.0000683,f,south africa
77,1999,0.0000575,f,south africa
78,1999,0.0000486,f,south africa
79,1999,0.0000416,f,south africa
80,1999,0.0000353,f,south africa
81,1999,0.0000301,f,south africa
82,1999,0.0000259,f,south africa
83,1999,0.0000229,f,south africa
84,1999,0.0000205,f,south africa
85,1999,0.000018,f,south africa
86,1999,0.000016,f,south africa
87,1999,0.0000144,f,south africa
88,1999,0.0000138,f,south africa
89,1999,0.0000135,f,south africa
10,2000,0.00000028,f,south africa
11,2000,0.0000181,f,south africa
12,2000,0.0003,f,south africa
13,2000,0.0018,f,south africa
14,2000,0.0076,f,south africa
15,2000,0.0207,f,south africa
16,2000,0.0372,f,south africa
17,2000,0.0491,f,south africa
18,2000,0.0533,f,south africa
19,2000,0.0513,f,south africa
20,2000,0.0468,f,south africa
21,2000,0.0415,f,south africa
22,2000,0.0363,f,south africa
23,2000,0.0316,f,south africa
24,2000,0.0275,f,south africa
25,2000,0.0239,f,south africa
26,2000,0.0238,f,south africa
27,2000,0.0237,f,south africa
28,2000,0.0234,f,south africa
29,2000,0.0231,f,south africa
30,2000,0.0225,f,south africa
31,2000,0.0219,f,south africa
32,2000,0.0211,f,south africa
33,2000,0.0204,f,south africa
34,2000,0.0196,f,south africa
35,2000,0.0188,f,south africa
36,2000,0.0179,f,south africa
37,2000,0.0171,f,south africa
38,2000,0.0162,f,south africa
39,2000,0.0154,f,south africa
40,2000,0.0146,f,south africa
41,2000,0.0137,f,south africa
42,2000,0.0129,f,south africa
43,2000,0.012,f,south africa
44,2000,0.0112,f,south africa
45,2000,0.0103,f,south africa
46,2000,0.0095,f,south africa
47,2000,0.0087,f,south africa
48,2000,0.0079,f,south africa
49,2000,0.0071,f,south africa
50,2000,0.0064,f,south africa
51,2000,0.0057,f,south africa
52,2000,0.005,f,south africa
53,2000,0.0044,f,south africa
54,2000,0.0038,f,south africa
55,2000,0.0033,f,south africa
56,2000,0.0028,f,south africa
57,2000,0.0024,f,south africa
58,2000,0.002,f,south africa
59,2000,0.0018,f,south africa
60,2000,0.0015,f,south africa
61,2000,0.0013,f,south africa
62,2000,0.0011,f,south africa
63,2000,0.0009,f,south africa
64,2000,0.0007,f,south africa
65,2000,0.0006,f,south africa
66,2000,0.0005,f,south africa
67,2000,0.0004,f,south africa
68,2000,0.0003,f,south africa
69,2000,0.0003,f,south africa
70,2000,0.0002,f,south africa
71,2000,0.0002,f,south africa
72,2000,0.0002,f,south africa
73,2000,0.000136,f,south africa
74,2000,0.000111,f,south africa
75,2000,0.0000915,f,south africa
76,2000,0.000076,f,south africa
77,2000,0.0000639,f,south africa
78,2000,0.0000541,f,south africa
79,2000,0.0000461,f,south africa
80,2000,0.0000393,f,south africa
81,2000,0.0000336,f,south africa
82,2000,0.0000289,f,south africa
83,2000,0.0000251,f,south africa
84,2000,0.0000224,f,south africa
85,2000,0.0000197,f,south africa
86,2000,0.0000175,f,south africa
87,2000,0.0000158,f,south africa
88,2000,0.0000145,f,south africa
89,2000,0.000014,f,south africa
10,2001,0.00000027,f,south africa
11,2001,0.0000171,f,south africa
12,2001,0.0002,f,south africa
13,2001,0.0017,f,south africa
14,2001,0.0072,f,south africa
15,2001,0.0193,f,south africa
16,2001,0.035,f,south africa
17,2001,0.0463,f,south africa
18,2001,0.0507,f,south africa
19,2001,0.0493,f,south africa
20,2001,0.0453,f,south africa
21,2001,0.0404,f,south africa
22,2001,0.0355,f,south africa
23,2001,0.0309,f,south africa
24,2001,0.0269,f,south africa
25,2001,0.0234,f,south africa
26,2001,0.0233,f,south africa
27,2001,0.0232,f,south africa
28,2001,0.023,f,south africa
29,2001,0.0229,f,south africa
30,2001,0.0224,f,south africa
31,2001,0.0218,f,south africa
32,2001,0.0211,f,south africa
33,2001,0.0204,f,south africa
34,2001,0.0196,f,south africa
35,2001,0.0189,f,south africa
36,2001,0.0181,f,south africa
37,2001,0.0172,f,south africa
38,2001,0.0164,f,south africa
39,2001,0.0156,f,south africa
40,2001,0.0148,f,south africa
41,2001,0.0139,f,south africa
42,2001,0.0131,f,south africa
43,2001,0.0123,f,south africa
44,2001,0.0115,f,south africa
45,2001,0.0107,f,south africa
46,2001,0.0098,f,south africa
47,2001,0.009,f,south africa
48,2001,0.0082,f,south africa
49,2001,0.0075,f,south africa
50,2001,0.0068,f,south africa
51,2001,0.0061,f,south africa
52,2001,0.0054,f,south africa
53,2001,0.0048,f,south africa
54,2001,0.0041,f,south africa
55,2001,0.0036,f,south africa
56,2001,0.0031,f,south africa
57,2001,0.0026,f,south africa
58,2001,0.0022,f,south africa
59,2001,0.0019,f,south africa
60,2001,0.0016,f,south africa
61,2001,0.0014,f,south africa
62,2001,0.0012,f,south africa
63,2001,0.001,f,south africa
64,2001,0.0008,f,south africa
65,2001,0.0007,f,south africa
66,2001,0.0005,f,south africa
67,2001,0.0004,f,south africa
68,2001,0.0004,f,south africa
69,2001,0.0003,f,south africa
70,2001,0.0003,f,south africa
71,2001,0.0002,f,south africa
72,2001,0.0002,f,south africa
73,2001,0.0002,f,south africa
74,2001,0.000124,f,south africa
75,2001,0.000102,f,south africa
76,2001,0.0000841,f,south africa
77,2001,0.00007,f,south africa
78,2001,0.0000592,f,south africa
79,2001,0.0000504,f,south africa
80,2001,0.0000428,f,south africa
81,2001,0.0000368,f,south africa
82,2001,0.0000318,f,south africa
83,2001,0.0000276,f,south africa
84,2001,0.0000241,f,south africa
85,2001,0.0000211,f,south africa
86,2001,0.0000188,f,south africa
87,2001,0.0000171,f,south africa
88,2001,0.0000157,f,south africa
89,2001,0.0000146,f,south africa
10,2002,0.00000025,f,south africa
11,2002,0.0000162,f,south africa
12,2002,0.0002,f,south africa
13,2002,0.0016,f,south africa
14,2002,0.0066,f,south africa
15,2002,0.0179,f,south africa
16,2002,0.0323,f,south africa
17,2002,0.0432,f,south africa
18,2002,0.0476,f,south africa
19,2002,0.0468,f,south africa
20,2002,0.0434,f,south africa
21,2002,0.039,f,south africa
22,2002,0.0344,f,south africa
23,2002,0.0301,f,south africa
24,2002,0.0262,f,south africa
25,2002,0.0228,f,south africa
26,2002,0.0227,f,south africa
27,2002,0.0226,f,south africa
28,2002,0.0224,f,south africa
29,2002,0.0224,f,south africa
30,2002,0.022,f,south africa
31,2002,0.0215,f,south africa
32,2002,0.0209,f,south africa
33,2002,0.0203,f,south africa
34,2002,0.0196,f,south africa
35,2002,0.0188,f,south africa
36,2002,0.018,f,south africa
37,2002,0.0173,f,south africa
38,2002,0.0164,f,south africa
39,2002,0.0156,f,south africa
40,2002,0.0148,f,south africa
41,2002,0.014,f,south africa
42,2002,0.0133,f,south africa
43,2002,0.0125,f,south africa
44,2002,0.0117,f,south africa
45,2002,0.0109,f,south africa
46,2002,0.0101,f,south africa
47,2002,0.0093,f,south africa
48,2002,0.0085,f,south africa
49,2002,0.0078,f,south africa
50,2002,0.007,f,south africa
51,2002,0.0063,f,south africa
52,2002,0.0057,f,south africa
53,2002,0.005,f,south africa
54,2002,0.0044,f,south africa
55,2002,0.0039,f,south africa
56,2002,0.0033,f,south africa
57,2002,0.0028,f,south africa
58,2002,0.0024,f,south africa
59,2002,0.0021,f,south africa
60,2002,0.0018,f,south africa
61,2002,0.0015,f,south africa
62,2002,0.0013,f,south africa
63,2002,0.0011,f,south africa
64,2002,0.0009,f,south africa
65,2002,0.0007,f,south africa
66,2002,0.0006,f,south africa
67,2002,0.0005,f,south africa
68,2002,0.0004,f,south africa
69,2002,0.0003,f,south africa
70,2002,0.0003,f,south africa
71,2002,0.0002,f,south africa
72,2002,0.0002,f,south africa
73,2002,0.0002,f,south africa
74,2002,0.000137,f,south africa
75,2002,0.000113,f,south africa
76,2002,0.0000926,f,south africa
77,2002,0.0000766,f,south africa
78,2002,0.000064,f,south africa
79,2002,0.0000544,f,south africa
80,2002,0.0000464,f,south africa
81,2002,0.0000397,f,south africa
82,2002,0.0000344,f,south africa
83,2002,0.00003,f,south africa
84,2002,0.0000264,f,south africa
85,2002,0.0000231,f,south africa
86,2002,0.0000204,f,south africa
87,2002,0.0000184,f,south africa
88,2002,0.0000168,f,south africa
89,2002,0.0000156,f,south africa
10,2003,0.00000024,f,south africa
11,2003,0.000015,f,south africa
12,2003,0.0002,f,south africa
13,2003,0.0014,f,south africa
14,2003,0.0061,f,south africa
15,2003,0.0164,f,south africa
16,2003,0.0298,f,south africa
17,2003,0.0398,f,south africa
18,2003,0.0446,f,south africa
19,2003,0.0442,f,south africa
20,2003,0.0414,f,south africa
21,2003,0.0375,f,south africa
22,2003,0.0333,f,south africa
23,2003,0.0292,f,south africa
24,2003,0.0255,f,south africa
25,2003,0.0222,f,south africa
26,2003,0.0221,f,south africa
27,2003,0.022,f,south africa
28,2003,0.0218,f,south africa
29,2003,0.0219,f,south africa
30,2003,0.0216,f,south africa
31,2003,0.0211,f,south africa
32,2003,0.0206,f,south africa
33,2003,0.0201,f,south africa
34,2003,0.0194,f,south africa
35,2003,0.0187,f,south africa
36,2003,0.018,f,south africa
37,2003,0.0172,f,south africa
38,2003,0.0164,f,south africa
39,2003,0.0157,f,south africa
40,2003,0.0149,f,south africa
41,2003,0.0141,f,south africa
42,2003,0.0133,f,south africa
43,2003,0.0126,f,south africa
44,2003,0.0118,f,south africa
45,2003,0.011,f,south africa
46,2003,0.0103,f,south africa
47,2003,0.0095,f,south africa
48,2003,0.0087,f,south africa
49,2003,0.008,f,south africa
50,2003,0.0073,f,south africa
51,2003,0.0066,f,south africa
52,2003,0.0059,f,south africa
53,2003,0.0053,f,south africa
54,2003,0.0047,f,south africa
55,2003,0.0041,f,south africa
56,2003,0.0036,f,south africa
57,2003,0.0031,f,south africa
58,2003,0.0026,f,south africa
59,2003,0.0022,f,south africa
60,2003,0.0019,f,south africa
61,2003,0.0016,f,south africa
62,2003,0.0014,f,south africa
63,2003,0.0012,f,south africa
64,2003,0.001,f,south africa
65,2003,0.0008,f,south africa
66,2003,0.0007,f,south africa
67,2003,0.0005,f,south africa
68,2003,0.0004,f,south africa
69,2003,0.0004,f,south africa
70,2003,0.0003,f,south africa
71,2003,0.0003,f,south africa
72,2003,0.0002,f,south africa
73,2003,0.0002,f,south africa
74,2003,0.0001,f,south africa
75,2003,0.000123,f,south africa
76,2003,0.000101,f,south africa
77,2003,0.0000835,f,south africa
78,2003,0.0000693,f,south africa
79,2003,0.0000582,f,south africa
80,2003,0.0000495,f,south africa
81,2003,0.0000425,f,south africa
82,2003,0.0000367,f,south africa
83,2003,0.0000321,f,south africa
84,2003,0.0000283,f,south africa
85,2003,0.0000247,f,south africa
86,2003,0.0000218,f,south africa
87,2003,0.0000196,f,south africa
88,2003,0.0000179,f,south africa
89,2003,0.0000166,f,south africa
10,2004,0.00000023,f,south africa
11,2004,0.0000141,f,south africa
12,2004,0.0002,f,south africa
13,2004,0.0013,f,south africa
14,2004,0.0056,f,south africa
15,2004,0.0151,f,south africa
16,2004,0.0275,f,south africa
17,2004,0.0371,f,south africa
18,2004,0.0417,f,south africa
19,2004,0.0419,f,south africa
20,2004,0.0395,f,south africa
21,2004,0.0361,f,south africa
22,2004,0.0322,f,south africa
23,2004,0.0284,f,south africa
24,2004,0.0249,f,south africa
25,2004,0.0216,f,south africa
26,2004,0.0216,f,south africa
27,2004,0.0214,f,south africa
28,2004,0.0212,f,south africa
29,2004,0.0213,f,south africa
30,2004,0.021,f,south africa
31,2004,0.0206,f,south africa
32,2004,0.0202,f,south africa
33,2004,0.0197,f,south africa
34,2004,0.0191,f,south africa
35,2004,0.0185,f,south africa
36,2004,0.0178,f,south africa
37,2004,0.017,f,south africa
38,2004,0.0163,f,south africa
39,2004,0.0155,f,south africa
40,2004,0.0148,f,south africa
41,2004,0.014,f,south africa
42,2004,0.0133,f,south africa
43,2004,0.0125,f,south africa
44,2004,0.0118,f,south africa
45,2004,0.011,f,south africa
46,2004,0.0103,f,south africa
47,2004,0.0096,f,south africa
48,2004,0.0088,f,south africa
49,2004,0.0081,f,south africa
50,2004,0.0074,f,south africa
51,2004,0.0067,f,south africa
52,2004,0.0061,f,south africa
53,2004,0.0055,f,south africa
54,2004,0.0049,f,south africa
55,2004,0.0043,f,south africa
56,2004,0.0038,f,south africa
